,num_reviews,orig_price,been_sale,rating_val,num_tags,num_genres,year_released
2688,3773,14.99,0,8.0,20.0,2.0,2015.0
2689,29934,29.99,0,7.0,20.0,2.0,2014.0
2690,385,14.99,0,7.0,5.0,2.0,2020.0
2691,2368,29.99,0,8.0,9.0,3.0,2016.0
2693,476,14.99,0,7.0,12.0,5.0,2017.0
2696,1893,24.99,0,8.0,9.0,3.0,2018.0
2701,2260,24.99,0,8.0,20.0,0.0,2020.0
2705,1196,12.99,0,8.0,14.0,2.0,2007.0
2707,1184,14.99,1,8.0,10.0,1.0,2014.0
2708,1766,24.99,0,7.0,20.0,4.0,2019.0
2710,639,14.99,0,8.0,20.0,2.0,2020.0
2711,1162,14.99,0,9.0,18.0,3.0,2019.0
2713,4877,29.99,0,8.0,20.0,4.0,2020.0
2714,749,39.99,0,8.0,16.0,3.0,2014.0
2716,364,14.99,0,8.0,10.0,0.0,2017.0
2718,397,29.99,0,8.0,20.0,2.0,2019.0
2720,219,29.99,0,5.0,18.0,2.0,2018.0
2723,56676,9.99,0,8.0,20.0,3.0,2014.0
2725,1895,19.99,0,9.0,20.0,4.0,2019.0
2726,1324,9.99,0,8.0,7.0,2.0,2016.0
2727,43,29.99,0,6.0,6.0,2.0,2019.0
2729,3745,12.99,0,9.0,20.0,7.0,2019.0
2731,405,16.99,0,7.0,20.0,4.0,2020.0
2733,4832,4.99,0,8.0,18.0,2.0,2006.0
2735,1192,19.99,0,9.0,20.0,5.0,2020.0
2738,179,19.99,0,8.0,20.0,3.0,2021.0
2739,54,29.99,0,5.0,17.0,3.0,2020.0
2740,21,29.99,0,5.0,6.0,2.0,2014.0
2741,1603,14.99,0,8.0,20.0,7.0,2019.0
2742,5111,29.99,0,8.0,20.0,1.0,2014.0
2743,5911,13.99,0,9.0,20.0,3.0,2014.0
2744,412,14.99,0,8.0,20.0,4.0,2017.0
2745,70,9.99,0,7.0,20.0,1.0,2017.0
2746,202,14.99,0,7.0,20.0,6.0,2021.0
2750,2018,8.99,1,8.0,20.0,3.0,2016.0
2752,1478,14.99,0,8.0,13.0,0.0,2016.0
2753,4764,12.99,0,8.0,18.0,4.0,2020.0
2754,96,6.99,0,8.0,20.0,1.0,2009.0
2758,397,24.99,0,8.0,3.0,1.0,2015.0
2759,617,16.99,0,8.0,20.0,2.0,2021.0
2760,26,11.99,0,6.0,20.0,3.0,2021.0
2761,2171,24.99,0,8.0,20.0,2.0,2016.0
2762,3014,14.99,0,8.0,20.0,2.0,2015.0
2763,405,9.99,0,8.0,4.0,0.0,2018.0
2764,568,24.99,0,8.0,20.0,4.0,2019.0
2766,1227,9.99,0,8.0,17.0,2.0,2016.0
2767,273,19.99,1,8.0,16.0,4.0,2019.0
2768,431,24.99,0,8.0,15.0,2.0,2019.0
2770,473,24.99,0,8.0,10.0,4.0,2017.0
2772,80,12.99,0,5.0,16.0,2.0,2021.0
2774,2648,24.99,0,8.0,20.0,2.0,2017.0
2775,142,14.99,0,8.0,5.0,0.0,2018.0
2778,66,12.99,0,8.0,20.0,3.0,2020.0
2779,1049,29.99,0,8.0,8.0,2.0,2017.0
2780,563,14.99,0,8.0,19.0,2.0,2020.0
2781,10164,24.99,0,7.0,20.0,4.0,2019.0
2782,411,24.99,0,8.0,9.0,4.0,2018.0
2784,461,29.99,0,8.0,14.0,3.0,2018.0
2785,165,29.99,0,8.0,7.0,3.0,2019.0
2787,437,29.99,0,8.0,20.0,4.0,2018.0
2789,1224,5.99,0,9.0,20.0,3.0,2021.0
2792,558,19.99,0,8.0,16.0,4.0,2020.0
2793,8,12.99,1,0.0,20.0,3.0,2021.0
2794,7277,4.99,0,9.0,20.0,3.0,2014.0
2795,2078,12.99,0,8.0,20.0,5.0,2015.0
2796,2570,24.99,0,8.0,20.0,2.0,2019.0
2797,4576,24.99,0,8.0,20.0,5.0,2020.0
2798,431,6.99,0,8.0,15.0,3.0,2014.0
2801,346,29.99,0,8.0,4.0,1.0,2018.0
2802,518,12.99,0,8.0,14.0,2.0,2020.0
2803,981,24.99,0,8.0,20.0,4.0,2019.0
2804,569,29.99,0,5.0,20.0,5.0,2020.0
2806,4774,19.99,0,8.0,20.0,2.0,2015.0
2807,1026,14.99,0,9.0,8.0,4.0,2019.0
2809,10028,19.99,0,7.0,20.0,3.0,2018.0
2813,381,7.99,0,8.0,14.0,3.0,2020.0
2814,2587,4.99,0,9.0,13.0,2.0,2018.0
2815,1445,4.99,0,8.0,6.0,3.0,2006.0
2816,14241,11.99,0,9.0,20.0,3.0,2015.0
2820,23,9.99,1,6.0,15.0,2.0,2021.0
2824,3596,12.99,0,8.0,20.0,8.0,2019.0
2826,14726,19.99,0,9.0,20.0,2.0,2013.0
2827,7958,14.99,0,8.0,20.0,4.0,2016.0
2830,789,19.99,0,7.0,14.0,1.0,2020.0
2832,901,24.99,0,7.0,19.0,3.0,2018.0
2833,12185,19.99,0,8.0,20.0,2.0,2015.0
2835,121,24.99,0,8.0,20.0,4.0,2021.0
2838,25,24.99,0,5.0,11.0,2.0,2020.0
2839,363,9.99,0,5.0,11.0,4.0,2007.0
2842,116,29.99,0,7.0,10.0,0.0,2018.0
2843,232,24.99,0,7.0,20.0,8.0,2020.0
2844,497,14.99,1,8.0,20.0,3.0,2019.0
2845,829,19.99,0,8.0,18.0,3.0,2020.0
2850,2184,5.99,0,8.0,12.0,4.0,2009.0
2851,3631,24.99,0,8.0,20.0,4.0,2019.0
2853,176,6.99,0,8.0,20.0,1.0,2009.0
2854,3491,24.99,0,8.0,19.0,4.0,2018.0
2856,2742,24.99,0,8.0,20.0,3.0,2019.0
2857,38814,9.99,0,8.0,20.0,3.0,2011.0
2858,202,24.99,0,8.0,17.0,0.0,2020.0
2859,3247,19.99,0,7.0,20.0,3.0,2017.0
2860,40,9.99,0,6.0,14.0,2.0,2021.0
2861,617,24.99,0,8.0,20.0,3.0,2020.0
2863,83,19.99,0,8.0,13.0,0.0,2021.0
2864,427,29.99,0,7.0,13.0,3.0,2015.0
2865,12930,17.99,0,8.0,20.0,3.0,2016.0
2866,66,24.99,0,5.0,20.0,3.0,2020.0
2867,960,24.99,0,7.0,20.0,4.0,2020.0
2869,133,9.99,0,8.0,20.0,4.0,2020.0
2871,598,7.99,0,8.0,20.0,3.0,2018.0
2872,1067,2.99,0,8.0,20.0,3.0,2020.0
2873,1823,19.99,0,7.0,9.0,1.0,2015.0
2876,270,12.99,0,8.0,20.0,4.0,2019.0
2877,3789,9.99,0,7.0,16.0,1.0,2009.0
2878,28664,14.99,0,8.0,20.0,0.0,2010.0
2879,5114,11.99,0,8.0,20.0,5.0,2018.0
2880,1,13.99,0,0.0,18.0,2.0,2021.0
2882,14674,4.99,1,8.0,20.0,1.0,2018.0
2883,714,19.99,0,7.0,20.0,4.0,2018.0
2884,10329,9.99,0,7.0,20.0,2.0,2008.0
2887,864,14.99,1,8.0,11.0,2.0,2012.0
2891,5079,39.99,0,5.0,12.0,3.0,2019.0
2895,1464,4.99,0,7.0,18.0,0.0,2015.0
2896,1046,24.99,0,8.0,13.0,3.0,2019.0
2897,2420,4.99,0,7.0,20.0,12.0,2019.0
2898,1216,24.99,0,8.0,16.0,3.0,2017.0
2899,1972,24.99,0,8.0,20.0,4.0,2020.0
2903,138,24.99,1,7.0,19.0,4.0,2018.0
2904,14717,17.99,0,8.0,20.0,6.0,2015.0
2910,1699,11.99,0,8.0,20.0,1.0,2018.0
2912,29,29.99,0,6.0,9.0,2.0,2019.0
2914,661,29.99,0,8.0,14.0,3.0,2019.0
2915,380,17.99,0,8.0,20.0,3.0,2020.0
2917,16948,9.99,0,8.0,20.0,4.0,2016.0
2918,11240,4.99,0,9.0,20.0,1.0,2016.0
2921,518,24.99,0,7.0,20.0,2.0,2020.0
2923,1046,3.99,0,8.0,10.0,2.0,2016.0
2924,3180,19.99,0,8.0,19.0,4.0,2019.0
2927,199,19.99,0,8.0,18.0,4.0,2021.0
2929,1264,7.99,0,9.0,20.0,5.0,2020.0
2930,12022,9.99,0,8.0,20.0,2.0,2016.0
2931,2494,4.99,0,8.0,20.0,2.0,2007.0
2935,557,14.99,0,8.0,20.0,7.0,2020.0
2936,13,24.99,1,6.0,20.0,3.0,2021.0
2937,89,24.99,0,5.0,11.0,3.0,2020.0
2938,53855,9.99,0,9.0,20.0,4.0,2012.0
2941,261,7.99,0,8.0,11.0,5.0,2017.0
2943,2673,9.99,0,9.0,20.0,4.0,2016.0
2944,649,19.99,0,8.0,20.0,7.0,2020.0
2945,639,19.99,0,8.0,9.0,3.0,2019.0
2946,240,9.99,1,8.0,7.0,2.0,2013.0
2948,228,12.99,0,8.0,20.0,2.0,2020.0
2949,7723,9.99,0,9.0,20.0,2.0,2014.0
2950,509,5.99,0,8.0,17.0,2.0,2011.0
2951,5534,19.99,0,8.0,20.0,1.0,2019.0
2953,10272,5.99,0,7.0,20.0,2.0,2015.0
2955,314,24.99,0,8.0,20.0,2.0,2016.0
2956,1866,4.99,0,8.0,14.0,3.0,2016.0
2959,1714,19.99,0,8.0,20.0,2.0,2014.0
2960,821,12.99,0,8.0,8.0,3.0,2015.0
2965,124,24.99,0,7.0,19.0,5.0,2020.0
2967,3769,19.99,0,8.0,20.0,4.0,2015.0
2968,9754,9.99,0,8.0,20.0,1.0,2011.0
2969,328,24.99,0,8.0,5.0,2.0,2018.0
2971,283,19.99,0,5.0,6.0,3.0,2020.0
2972,285,2.99,0,7.0,20.0,5.0,2020.0
2975,417,19.99,0,8.0,20.0,5.0,2021.0
2976,202,24.99,0,8.0,14.0,2.0,2015.0
2977,1803,19.99,0,8.0,19.0,2.0,2016.0
2981,81,24.99,0,8.0,16.0,2.0,2020.0
2983,447,12.99,0,8.0,9.0,0.0,2019.0
2984,111,24.99,0,5.0,10.0,4.0,2020.0
2985,1584,19.99,0,8.0,20.0,5.0,2020.0
2987,1580,19.99,0,8.0,12.0,2.0,2014.0
2990,229,4.99,0,5.0,20.0,4.0,2021.0
2991,427,19.99,0,7.0,8.0,1.0,2020.0
2992,27310,19.99,0,8.0,20.0,4.0,2014.0
2994,9831,4.99,0,8.0,20.0,1.0,2015.0
2998,97,24.99,0,8.0,8.0,4.0,2019.0
3001,102,29.99,0,8.0,11.0,0.0,2019.0
3003,1468,9.99,0,8.0,10.0,3.0,2019.0
3004,6403,19.99,0,7.0,20.0,1.0,2010.0
3007,2215,2.99,0,8.0,3.0,1.0,2015.0
3008,5957,19.99,0,8.0,20.0,3.0,2018.0
3009,1909,2.99,0,8.0,17.0,5.0,2020.0
3014,61381,19.99,0,9.0,20.0,2.0,2009.0
3021,829,24.99,0,8.0,12.0,0.0,2017.0
3022,8485,19.99,0,8.0,20.0,5.0,2014.0
3024,6127,19.99,0,7.0,20.0,8.0,2016.0
3025,3988,9.99,0,8.0,18.0,4.0,2017.0
3027,311,5.99,0,8.0,10.0,2.0,2018.0
3028,20,24.99,0,6.0,15.0,6.0,2021.0
3029,2721,24.99,0,7.0,12.0,2.0,2013.0
3032,616,39.99,0,8.0,7.0,0.0,2017.0
3033,2270,19.99,0,5.0,7.0,2.0,2011.0
3036,765,21.99,0,5.0,16.0,2.0,2019.0
3037,1472,9.99,0,8.0,8.0,4.0,2019.0
3039,1503,19.99,0,7.0,17.0,2.0,2019.0
3040,5108,19.99,0,5.0,17.0,3.0,2016.0
3043,144,9.99,0,5.0,10.0,2.0,2012.0
3044,34,24.99,0,6.0,20.0,2.0,2020.0
3045,2522,19.99,0,7.0,18.0,3.0,2018.0
3049,103,19.99,0,7.0,20.0,3.0,2020.0
3051,4,8.99,0,0.0,12.0,0.0,2020.0
3052,153,24.99,1,5.0,17.0,5.0,2020.0
3053,1310,21.99,0,8.0,20.0,3.0,2020.0
3055,444,19.99,0,8.0,15.0,3.0,2020.0
3056,133,9.99,0,7.0,11.0,0.0,2019.0
3058,80,19.99,1,7.0,20.0,4.0,2021.0
3065,292,29.99,1,8.0,5.0,3.0,2020.0
3067,60,9.99,0,8.0,15.0,2.0,2021.0
3068,286,4.99,0,8.0,4.0,1.0,2018.0
3069,312,9.99,1,8.0,20.0,4.0,2020.0
3071,1742,19.99,0,7.0,20.0,6.0,2019.0
3072,652,19.99,0,5.0,13.0,3.0,2021.0
3073,9809,19.99,0,8.0,20.0,4.0,2015.0
3075,389,24.99,0,8.0,12.0,5.0,2019.0
3077,5337,14.99,0,3.0,16.0,3.0,2016.0
3078,10596,9.99,0,9.0,20.0,3.0,2015.0
3082,2526,19.99,0,9.0,16.0,2.0,2020.0
3084,1645,19.99,0,8.0,15.0,4.0,2018.0
3085,4695,9.99,0,8.0,20.0,3.0,2014.0
3088,286,9.99,0,8.0,14.0,6.0,2020.0
3089,22017,9.99,0,8.0,20.0,4.0,2020.0
3091,2412,19.99,0,9.0,15.0,4.0,2017.0
3092,750,19.99,0,8.0,12.0,2.0,2020.0
3094,21,24.99,0,5.0,20.0,3.0,2017.0
3095,254,9.99,0,8.0,6.0,0.0,2017.0
3098,1081,19.99,0,8.0,20.0,4.0,2020.0
3099,224,19.99,0,8.0,6.0,5.0,2020.0
3100,1880,19.99,0,8.0,19.0,4.0,2013.0
3101,5075,9.99,0,8.0,20.0,3.0,2021.0
3102,1230,9.99,0,8.0,9.0,5.0,2017.0
3104,604,19.99,0,7.0,13.0,1.0,2019.0
3105,1854,9.99,1,8.0,16.0,2.0,2016.0
3106,10418,19.99,0,8.0,20.0,2.0,2018.0
3107,170,19.99,0,5.0,20.0,2.0,2019.0
3108,5294,19.99,0,5.0,20.0,8.0,2019.0
3109,244,5.99,1,7.0,7.0,3.0,2017.0
3113,292,19.99,0,7.0,10.0,0.0,2018.0
3116,323,4.99,0,8.0,20.0,7.0,2019.0
3117,9207,19.99,0,8.0,20.0,2.0,2009.0
3118,112,19.99,0,8.0,7.0,3.0,2018.0
3119,7,19.99,0,0.0,20.0,0.0,2020.0
3120,204,6.99,0,7.0,20.0,1.0,2011.0
3122,720,9.99,0,8.0,11.0,3.0,2018.0
3124,5964,9.99,0,9.0,20.0,4.0,2020.0
3125,9155,14.99,0,8.0,20.0,2.0,2016.0
3126,1316,24.99,0,7.0,8.0,0.0,2019.0
3129,1256,19.99,0,8.0,20.0,4.0,2018.0
3131,721,19.99,0,8.0,14.0,4.0,2020.0
3133,6837,9.99,0,9.0,20.0,1.0,2013.0
3134,1599,19.99,0,8.0,20.0,4.0,2016.0
3135,132,6.99,0,8.0,20.0,1.0,2011.0
3137,434,19.99,0,8.0,9.0,3.0,2019.0
3138,93,12.99,0,5.0,11.0,0.0,2017.0
3139,3509,19.99,0,8.0,20.0,4.0,2016.0
3140,1078,19.99,0,8.0,17.0,2.0,2017.0
3142,221,24.99,1,8.0,15.0,0.0,2017.0
3143,625,19.99,0,8.0,20.0,7.0,2019.0
3146,2151,4.99,0,9.0,14.0,1.0,2015.0
3147,18770,19.99,0,8.0,20.0,1.0,2014.0
3148,463,4.99,0,5.0,7.0,1.0,2018.0
3149,454,19.99,0,7.0,9.0,0.0,2020.0
3150,19535,19.99,0,9.0,20.0,4.0,2013.0
3151,79,19.99,0,8.0,3.0,0.0,2019.0
3153,5313,14.99,0,9.0,20.0,3.0,2017.0
3155,722,2.99,1,8.0,20.0,4.0,2021.0
3156,340,19.99,0,5.0,7.0,3.0,2021.0
3160,2652,4.99,0,9.0,19.0,3.0,2006.0
3162,353,19.99,0,5.0,6.0,5.0,2017.0
3166,4400,14.99,0,8.0,20.0,3.0,2018.0
3167,1559,19.99,0,9.0,6.0,3.0,2019.0
3170,301,3.99,1,8.0,6.0,0.0,2017.0
3174,14,6.99,0,0.0,20.0,4.0,2021.0
3175,293,5.99,0,8.0,7.0,2.0,2020.0
3176,22274,19.99,0,8.0,20.0,4.0,2016.0
3177,1288,19.99,0,9.0,20.0,4.0,2018.0
3178,10,24.99,0,0.0,7.0,6.0,2020.0
3179,439,14.99,0,8.0,20.0,6.0,2020.0
3183,149,9.99,0,8.0,20.0,5.0,2019.0
3185,232,19.99,0,7.0,20.0,3.0,2020.0
3186,1170,11.99,0,5.0,20.0,7.0,2019.0
3187,171,19.99,0,8.0,20.0,2.0,2021.0
3189,26705,9.99,0,8.0,20.0,3.0,2011.0
3190,1923,39.99,0,8.0,20.0,1.0,2020.0
3192,564,19.99,0,5.0,8.0,2.0,2020.0
3193,20959,10.99,0,8.0,20.0,4.0,2016.0
3196,420,9.99,0,8.0,9.0,1.0,2010.0
3197,109,6.99,0,8.0,20.0,1.0,2011.0
3200,279,19.99,0,7.0,9.0,1.0,2009.0
3201,1246,7.99,0,8.0,7.0,1.0,2011.0
3202,114,9.99,0,8.0,5.0,0.0,2019.0
3203,238,19.99,0,8.0,20.0,4.0,2021.0
3204,1179,19.99,0,8.0,20.0,3.0,2019.0
3206,992,5.99,0,8.0,9.0,2.0,2016.0
3207,5680,9.99,0,8.0,20.0,3.0,2013.0
3208,10881,9.99,0,9.0,20.0,4.0,2017.0
3211,64,24.99,1,8.0,11.0,0.0,2020.0
3212,175,19.99,0,8.0,9.0,2.0,2020.0
3214,68,9.99,0,5.0,20.0,2.0,2020.0
3215,351,19.99,0,8.0,20.0,4.0,2020.0
3218,350,19.99,0,5.0,10.0,2.0,2014.0
3219,1845,19.99,0,5.0,11.0,2.0,2014.0
3220,3513,9.99,0,8.0,20.0,4.0,2016.0
3221,82,19.99,0,8.0,13.0,3.0,2019.0
3222,5541,9.99,0,7.0,20.0,4.0,2019.0
3223,298,19.93,0,8.0,20.0,4.0,2020.0
3224,44,19.99,0,7.0,9.0,0.0,2018.0
3225,5501,5.99,0,8.0,16.0,3.0,2019.0
3226,136,19.99,0,8.0,10.0,3.0,2020.0
3227,2023,19.99,0,9.0,18.0,4.0,2015.0
3230,3754,19.99,0,7.0,11.0,1.0,2014.0
3233,3958,24.99,0,8.0,20.0,2.0,2017.0
3234,704,9.99,0,8.0,14.0,7.0,2016.0
3237,3169,19.99,0,8.0,11.0,2.0,2020.0
3240,61,19.99,0,7.0,20.0,6.0,2021.0
3242,190,19.99,0,8.0,16.0,3.0,2019.0
3245,2,9.99,0,0.0,5.0,1.0,2020.0
3247,78,19.99,0,8.0,20.0,1.0,2017.0
3248,1127,24.99,0,7.0,8.0,0.0,2020.0
3249,1045,19.99,0,5.0,20.0,2.0,2019.0
3252,167,14.99,0,5.0,11.0,4.0,2021.0
3253,6774,7.99,0,8.0,20.0,2.0,2015.0
3254,69,19.99,0,8.0,20.0,1.0,2012.0
3255,1866,9.99,0,8.0,12.0,2.0,2016.0
3256,395,19.99,0,7.0,10.0,3.0,2020.0
3257,240,9.99,0,8.0,5.0,0.0,2017.0
3259,2272,4.99,0,8.0,20.0,5.0,2017.0
3260,201,19.99,0,8.0,20.0,6.0,2020.0
3263,312,19.99,0,7.0,10.0,4.0,2019.0
3266,1278,19.99,0,5.0,11.0,3.0,2017.0
3267,530,19.99,0,8.0,20.0,5.0,2020.0
3269,14939,49.99,0,7.0,20.0,1.0,2017.0
3270,30,9.99,0,6.0,14.0,1.0,2020.0
3271,94,6.99,0,8.0,20.0,2.0,2020.0
3273,54,6.99,0,8.0,20.0,1.0,2017.0
3275,5245,4.99,1,8.0,20.0,4.0,2016.0
3276,291,19.99,0,8.0,15.0,4.0,2019.0
3278,73,19.99,0,8.0,7.0,5.0,2017.0
3279,22,19.99,0,6.0,18.0,0.0,2021.0
3280,1086,14.99,0,9.0,16.0,2.0,2020.0
3281,17803,39.99,0,7.0,20.0,5.0,2019.0
3282,1388,19.99,0,9.0,20.0,6.0,2016.0
3283,1161,19.99,0,7.0,16.0,3.0,2016.0
3286,8961,9.99,0,8.0,20.0,2.0,2007.0
3287,86,9.99,0,8.0,8.0,3.0,2015.0
3290,392,19.99,0,8.0,20.0,3.0,2020.0
3291,684,19.99,0,8.0,7.0,0.0,2017.0
3292,11840,9.99,0,8.0,20.0,3.0,2012.0
3293,102,17.99,0,8.0,14.0,3.0,2021.0
3294,262,19.99,0,8.0,7.0,0.0,2017.0
3295,114,9.99,0,8.0,20.0,5.0,2019.0
3296,233,24.99,0,7.0,6.0,0.0,2019.0
3300,3453,19.99,0,8.0,20.0,4.0,2017.0
3301,86,6.99,0,8.0,20.0,1.0,2009.0
3306,120,19.99,0,7.0,11.0,0.0,2020.0
3309,360,19.99,0,8.0,15.0,2.0,2015.0
3311,1163,19.99,0,8.0,15.0,1.0,2019.0
3312,912,7.99,1,9.0,20.0,8.0,2020.0
3314,172,19.99,0,8.0,6.0,5.0,2020.0
3316,126,9.99,0,8.0,20.0,2.0,2020.0
3317,1674,19.99,0,7.0,13.0,4.0,2019.0
3318,824,19.99,0,8.0,7.0,0.0,2016.0
3325,11174,19.99,0,8.0,20.0,1.0,2008.0
3328,1178,9.99,0,8.0,8.0,0.0,2016.0
3331,281,9.99,0,8.0,20.0,3.0,2018.0
3332,2281,9.99,0,8.0,14.0,3.0,2016.0
3333,540,19.99,0,8.0,18.0,2.0,2019.0
3334,76,19.99,0,7.0,8.0,0.0,2017.0
3335,1945,12.99,0,8.0,14.0,2.0,2011.0
3337,20307,19.99,0,8.0,20.0,6.0,2016.0
3340,109,9.99,0,7.0,20.0,4.0,2021.0
3343,12428,9.99,0,8.0,20.0,4.0,2016.0
3344,204,18.99,0,7.0,20.0,5.0,2020.0
3345,8501,9.99,0,7.0,20.0,5.0,2012.0
3346,2448,16.99,0,7.0,16.0,2.0,2016.0
3347,134,19.99,0,8.0,8.0,2.0,2020.0
3348,99,9.99,0,8.0,8.0,5.0,2019.0
3349,7926,19.99,0,8.0,20.0,3.0,2016.0
3350,1833,19.99,0,8.0,20.0,5.0,2017.0
3351,158,6.99,0,8.0,20.0,1.0,2009.0
3354,1300,19.99,0,8.0,13.0,1.0,2014.0
3359,1235,6.99,0,9.0,16.0,3.0,2018.0
3362,394,19.99,0,7.0,13.0,2.0,2014.0
3364,2149,14.99,0,9.0,20.0,5.0,2019.0
3365,146,9.99,0,8.0,20.0,2.0,2020.0
3368,156,19.99,0,5.0,20.0,5.0,2020.0
3369,2237,16.99,0,7.0,15.0,3.0,2017.0
3370,998,19.99,0,9.0,20.0,5.0,2017.0
3372,32,19.99,0,6.0,20.0,1.0,2012.0
3377,751,18.99,0,7.0,8.0,3.0,2019.0
3378,3492,19.99,0,7.0,20.0,5.0,2020.0
3379,5531,19.99,0,8.0,20.0,4.0,2015.0
3380,2926,19.99,0,8.0,19.0,3.0,2017.0
3382,139,19.99,0,8.0,10.0,2.0,2017.0
3383,96,16.99,0,7.0,20.0,5.0,2020.0
3387,34796,19.99,0,8.0,20.0,6.0,2018.0
3389,90,19.99,0,7.0,7.0,4.0,2020.0
3390,2238,19.99,0,5.0,18.0,8.0,2018.0
3391,2645,19.99,0,7.0,15.0,3.0,2021.0
3393,2069,19.99,0,9.0,20.0,2.0,2018.0
3395,102,6.99,0,5.0,4.0,3.0,2014.0
3397,196,19.99,0,8.0,6.0,2.0,2021.0
3400,227,19.99,0,8.0,20.0,5.0,2015.0
3401,1943,9.99,0,5.0,17.0,2.0,2009.0
3405,473,19.99,0,7.0,10.0,2.0,2013.0
3406,390,19.99,0,8.0,20.0,4.0,2010.0
3407,671,19.99,0,9.0,20.0,3.0,2020.0
3408,1152,16.99,0,9.0,20.0,3.0,2020.0
3411,220,9.99,0,5.0,9.0,2.0,2017.0
3412,2516,14.99,0,8.0,11.0,3.0,2014.0
3413,1890,19.99,0,5.0,20.0,3.0,2019.0
3417,5,9.99,0,0.0,15.0,2.0,2020.0
3418,15710,2.99,0,9.0,20.0,2.0,2015.0
3421,743,1.99,0,8.0,20.0,3.0,2020.0
3422,2207,19.99,0,8.0,20.0,4.0,2019.0
3424,172,19.99,0,8.0,11.0,3.0,2017.0
3425,295,14.99,0,8.0,20.0,5.0,2021.0
3427,2201,9.99,0,8.0,17.0,2.0,2009.0
3428,1295,19.99,0,7.0,20.0,4.0,2020.0
3430,300,14.99,0,8.0,6.0,0.0,2017.0
3431,4177,14.99,0,8.0,20.0,5.0,2014.0
3435,3878,17.99,0,8.0,20.0,5.0,2017.0
3436,341,14.99,0,8.0,20.0,6.0,2020.0
3437,3,9.99,1,0.0,19.0,0.0,2021.0
3438,46,49.95,1,7.0,19.0,6.0,2019.0
3439,11207,14.99,0,9.0,20.0,7.0,2015.0
3440,2749,19.99,0,5.0,17.0,2.0,2019.0
3441,7688,14.99,0,7.0,20.0,3.0,2015.0
3443,2928,19.99,0,7.0,14.0,4.0,2020.0
3444,575,14.99,0,8.0,20.0,3.0,2017.0
3445,291,9.99,0,8.0,20.0,3.0,2017.0
3446,161,9.99,0,8.0,16.0,0.0,2017.0
3447,2622,14.99,0,8.0,20.0,2.0,2018.0
3449,157,14.99,0,8.0,16.0,3.0,2020.0
3450,9,9.99,0,0.0,18.0,3.0,2021.0
3451,455,14.99,0,8.0,20.0,3.0,2019.0
3452,1314,19.99,0,8.0,9.0,4.0,2017.0
3454,2235,19.99,0,5.0,20.0,6.0,2018.0
3458,1543,19.99,0,7.0,13.0,3.0,2017.0
3459,8428,14.99,0,9.0,20.0,3.0,2012.0
3460,1199,19.99,0,8.0,20.0,2.0,2019.0
3462,109,19.99,0,8.0,8.0,3.0,2019.0
3464,3990,8.99,0,8.0,20.0,3.0,2007.0
3466,99,6.99,0,7.0,20.0,1.0,2009.0
3468,2,8.99,0,0.0,18.0,4.0,2020.0
3469,2357,19.99,0,9.0,15.0,3.0,2018.0
3471,5419,14.99,0,8.0,20.0,1.0,2015.0
3474,249,19.99,0,8.0,16.0,4.0,2020.0
3479,1210,19.99,0,9.0,20.0,5.0,2018.0
3482,369,19.99,0,8.0,20.0,4.0,2020.0
3483,333,9.99,0,8.0,20.0,2.0,2020.0
3484,8,19.99,0,0.0,20.0,3.0,2020.0
3485,243,6.99,0,5.0,14.0,2.0,2018.0
3487,1809,16.99,0,7.0,7.0,4.0,2017.0
3488,396,1.99,0,8.0,20.0,3.0,2020.0
3489,1888,4.99,0,9.0,20.0,5.0,2018.0
3490,346,14.99,0,8.0,15.0,4.0,2020.0
3491,27,19.99,0,6.0,17.0,5.0,2020.0
3492,203,19.99,0,5.0,20.0,5.0,2020.0
3495,13468,19.99,0,8.0,20.0,3.0,2014.0
3496,605,14.99,0,8.0,12.0,3.0,2021.0
3498,296,19.99,0,5.0,3.0,0.0,2016.0
3499,1682,4.99,0,9.0,17.0,2.0,2017.0
3503,271,19.99,0,5.0,20.0,3.0,2021.0
3506,164,39.99,0,8.0,11.0,0.0,2017.0
3508,152,17.99,1,7.0,20.0,4.0,2019.0
3510,277,1.99,1,5.0,20.0,2.0,2021.0
3511,74,9.99,0,8.0,12.0,2.0,2020.0
3512,1229,11.99,0,8.0,13.0,3.0,2020.0
3513,5717,14.99,0,8.0,20.0,5.0,2017.0
3516,2743,24.99,0,8.0,20.0,4.0,2016.0
3517,816,19.99,0,5.0,20.0,3.0,2018.0
3523,988,14.99,0,8.0,19.0,9.0,2015.0
3525,42,19.99,0,7.0,20.0,5.0,2020.0
3526,1502,16.99,0,8.0,20.0,3.0,2019.0
3527,1812,14.99,0,8.0,17.0,2.0,2011.0
3528,26,19.99,0,6.0,20.0,2.0,2020.0
3529,16374,14.99,0,8.0,20.0,5.0,2012.0
3531,8331,14.99,0,7.0,20.0,2.0,2015.0
3532,341,19.99,0,5.0,20.0,0.0,2017.0
3535,1961,19.99,0,7.0,11.0,3.0,2013.0
3536,547,12.99,0,8.0,6.0,2.0,2020.0
3537,451,3.99,0,7.0,4.0,4.0,2017.0
3539,5701,19.99,0,5.0,20.0,1.0,2011.0
3541,2908,14.99,0,9.0,12.0,2.0,2016.0
3542,681,19.99,0,7.0,11.0,3.0,2018.0
3543,18,14.99,0,6.0,17.0,1.0,2021.0
3545,380,9.99,0,7.0,9.0,3.0,2015.0
