title,link,release_date,been_sale,orig_price,num_reviews,review_rating,num_languages,tags,num_tags,genres,num_genres,publisher,year_released,languages_filled,top_pubs,rating_val,Singleplayer_tag,Indie_tag,Action_tag,Adventure_tag,Casual_tag,Strategy_tag,Multiplayer_tag,RPG_tag,Simulation_tag,Atmospheric_tag,Horror_tag,2D_tag,Soundtrack_tag,Great_tag,Story_tag,Rich_tag,World_tag,Shooter_tag,Puzzle_tag,TurnBased_tag,Open_tag,FirstPerson_tag,Survival_tag,Fantasy_tag,Funny_tag,Coop_tag,Platformer_tag,Early_tag,Access_tag,Sim_tag,Indie_genre,Action_genre,Adventure_genre,Casual_genre,Simulation_genre,Strategy_genre,RPG_genre,_genre,Early_genre,Access_genre,Games_genre,Sports_genre,Racing_genre,Studios_genre,Entertainment_genre,Massively_genre,Multiplayer_genre,Studio_genre,Interactive_genre,Inc_genre,Software_genre,Game_genre,Utilities_genre,Feral_genre,Ltd_genre,Mac_genre,Design_genre,Illustration_genre,Sokpop_genre,Collective_genre,Activision,BANDAI NAMCO Entertainment,Capcom,Devolver Digital,Disney,Electronic Arts,Paradox Interactive,SEGA,Sokpop Collective,Square Enix,THQ Nordic,Ubisoft,Winged Cloud,other,tinyBuild
Area 51 Defense,https://store.steampowered.com/app/1129720/Area_51_Defense/?snr=1_7_7_7000_150_334,2019-12-22 00:00:00,1,0.99,4,2 user reviews,,"['Action', 'Indie', 'Violent', 'Isometric', 'Early Access', 'Shooter', 'Top-Down Shooter', 'Survival', 'Horror', 'Level Editor', 'Sci-fi', 'Singleplayer', ""Shoot 'Em Up""]",13.0,"['Action', 'Indie', 'GameRealmMadness']",3.0,GameRealmMadness,2019,11.225262197902417,other,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hentai Weed PuZZles,https://store.steampowered.com/app/933060/Hentai_Weed_PuZZles/?snr=1_7_7_7000_150_334,2018-09-13 00:00:00,0,0.99,88,Mostly Positive,,"['Casual', 'Indie', 'Puzzle', 'Anime', 'Hentai']",5.0,"['Casual', 'Indie', 'Nikita ""Ghost_RUS""']",3.0,Ghost_RUS Games,2018,11.225262197902417,other,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aMAZE Halloween,https://store.steampowered.com/app/949030/aMAZE_Halloween/?snr=1_7_7_7000_150_334,2018-10-05 00:00:00,1,0.99,64,Positive,,"['Indie', 'Casual', 'Puzzle', 'Relaxing', 'Fast-Paced', '2D', 'Colorful', 'Abstract', 'Difficult', 'Atmospheric', 'Singleplayer', 'Old School', 'Retro', 'Side Scroller', 'Classic', 'Replay Value', 'Cute', 'Family Friendly', 'Short', 'Stylized']",20.0,"['Casual', 'Indie', 'Blender Games']",3.0,Blender Games,2018,11.225262197902417,other,8,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Frantic Dimension,https://store.steampowered.com/app/978790/Frantic_Dimension/?snr=1_7_7_7000_150_334,2018-12-28 00:00:00,0,0.99,48,5 user reviews,,"['Action', 'Free to Play', 'Indie', 'Arcade', 'Retro', '2D', 'Twin Stick Shooter', 'Singleplayer', 'Score Attack', 'Shooter', 'Old School', 'Roguelite', 'Dungeon Crawler', 'Fast-Paced', 'Difficult', ""Shoot 'Em Up"", 'Pixel Graphics', 'Classic', 'GameMaker', 'Roguelike']",20.0,"['Action', 'Free to Play', 'Indie', 'Hijong Park', 'PsychoFlux Entertainment']",5.0,PsychoFlux Entertainment,2018,11.225262197902417,other,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mmmmm donuts arhhh......,https://store.steampowered.com/app/1151750/mmmmm_donuts_arhhh/?snr=1_7_7_7000_150_334,2019-09-23 00:00:00,0,0.99,23,Mixed,,"['Indie', 'Casual', 'Action']",3.0,"['Action', 'Casual', 'Indie']",3.0, Game for people,2019,11.225262197902417,other,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chocolate makes you happy: Valentine's Day,https://store.steampowered.com/app/1006880/Chocolate_makes_you_happy_Valentines_Day/?snr=1_7_7_7000_150_334,2019-01-15 00:00:00,1,0.99,25,6 user reviews,29.0,"['Casual', 'Indie', 'Puzzle', 'Classic', 'Fast-Paced', 'Side Scroller', 'Relaxing', 'Old School', 'Physics', 'Retro', 'Difficult', 'Singleplayer', 'Short', 'Stylized', 'Colorful', 'Abstract', 'Replay Value', 'Cute', 'Family Friendly', '2D']",20.0,"['Casual', 'Indie', 'Blender Games']",3.0,Blender Games,2019,29.0,other,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fantasy Kingdom Simulator,https://store.steampowered.com/app/482890/Fantasy_Kingdom_Simulator/?snr=1_7_7_7000_150_334,2016-06-13 00:00:00,0,0.99,79,Mostly Negative,,"['Casual', 'Simulation', 'Strategy', 'Indie', 'Management', 'Abstract', 'Turn-Based Strategy', 'Grand Strategy', 'Strategy RPG']",9.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.0,Trinity Project,2016,11.225262197902417,other,5,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bad Day,https://store.steampowered.com/app/803080/Bad_Day/?snr=1_7_7_7000_150_334,2018-03-02 00:00:00,1,0.99,50,6 user reviews,,"['Casual', 'Action']",2.0,"['Action', 'Casual']",2.0,Black Lime Studio,2018,11.225262197902417,other,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
T. B. P.,https://store.steampowered.com/app/1533300/T_B_P/?snr=1_7_7_7000_150_334,2021-02-11 00:00:00,0,1.99,2,2 user reviews,,"['Side Scroller', 'Flight', 'Clicker', 'Hidden Object', 'Creature Collector', 'Point & Click', 'Space Sim', 'Arcade', 'Mars', '2D', '3D', 'Voxel', 'Cute', '2.5D', 'Time Manipulation', 'Procedural Generation', 'Jet', 'Space', 'Casual', 'Science']",20.0,"['Casual', 'Indie', 'Simulation']",3.0,Laush Studio,2021,11.225262197902417,other,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BuildMoreCubes,https://store.steampowered.com/app/557190/BuildMoreCubes/?snr=1_7_7_7000_150_334,2016-11-21 00:00:00,0,1.99,30,Mixed,,"['Casual', 'Strategy', 'Adventure', 'Indie']",4.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",5.0,HA Studio Ltd.,2016,11.225262197902417,other,6,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Land of Puzzles: Knights,https://store.steampowered.com/app/922130/Land_of_Puzzles_Knights/?snr=1_7_7_7000_150_334,2018-08-26 00:00:00,0,4.99,20,Mixed,,"['Indie', 'Casual', 'Puzzle', 'Logic', 'Choices Matter', 'Simulation', 'Relaxing', '2D', 'Singleplayer', 'Replay Value', 'Family Friendly', 'Strategy', 'Point & Click']",13.0,"['Casual', 'Indie']",2.0,Ripknot Systems,2018,11.225262197902417,other,6,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Meteor,https://store.steampowered.com/app/912790/Meteor/?snr=1_7_7_7000_150_334,2018-09-08 00:00:00,1,0.99,3,2 user reviews,,"['Action', 'Adventure', 'Racing', 'RPG', 'Third-Person Shooter', 'Casual', 'Shooter', 'Puzzle', 'Hidden Object', 'Survival', 'Life Sim', '3D Vision', 'Atmospheric', 'Dark', 'Dark Fantasy', 'Singleplayer', 'Feature Film', 'Building', 'Fighting', 'Open World']",20.0,"['Action', 'Adventure', 'Racing', 'RPG', 'Nidal alshawwaf']",5.0,Nidal alshawwaf,2018,11.225262197902417,other,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,https://store.steampowered.com/app/938520/21/?snr=1_7_7_7000_150_334,2018-09-28 00:00:00,0,0.99,14,2 user reviews,,"['Casual', 'Indie', 'Strategy', 'Adventure']",4.0,"['Adventure', 'Casual', 'Indie', 'Strategy']",4.0,Softwaves Dist.,2018,11.225262197902417,other,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
oldbI tyt ?,https://store.steampowered.com/app/1006270/oldbI_tyt/?snr=1_7_7_7000_150_334,2019-01-11 00:00:00,0,0.99,124,Very Positive,,"['Indie', 'Action', 'Strategy', 'Psychological Horror']",4.0,"['Action', 'Indie', 'Strategy']",3.0,Game for people,2019,11.225262197902417,other,9,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Deep Eclipse: New Space Odyssey,https://store.steampowered.com/app/326990/Deep_Eclipse_New_Space_Odyssey/?snr=1_7_7_7000_150_334,2014-10-28 00:00:00,0,0.99,50,5 user reviews,,"['Action', 'Indie', 'Space', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Arcade', 'Shooter', 'Space Sim', 'Third-Person Shooter', '2D', 'Top-Down', 'Third Person', 'Futuristic', 'Thriller', 'Atmospheric', 'Survival', 'Combat', '6DOF', 'Physics', 'Singleplayer']",20.0,"['Action', 'Indie']",2.0,Trinity Project,2014,11.225262197902417,other,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GraFi 3,https://store.steampowered.com/app/1129680/GraFi_3/?snr=1_7_7_7000_150_334,2019-08-10 00:00:00,1,1.99,27,7 user reviews,29.0,"['Indie', 'Casual', 'Short', 'Stylized', 'Colorful', 'Abstract', 'Replay Value', 'Cute', 'Family Friendly', 'Relaxing', 'Puzzle', 'Fast-Paced', 'Side Scroller', '2D', 'Old School', 'Physics', 'Retro', 'Difficult', 'Singleplayer', 'Classic']",20.0,"['Casual', 'Indie', 'Blender Games']",3.0,Blender Games,2019,29.0,other,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Blue Time,https://store.steampowered.com/app/916340/Blue_Time/?snr=1_7_7_7000_150_334,2020-04-14 00:00:00,1,0.99,1,1 user reviews,,"['Adventure', 'Violent', 'Third-Person Shooter', 'Time Travel', 'Puzzle Platformer', 'Third Person']",6.0,['Adventure'],1.0,Self,2020,11.225262197902417,other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
My Bones Remastered,https://store.steampowered.com/app/1126770/My_Bones_Remastered/?snr=1_7_7_7000_150_335,2019-08-06 00:00:00,1,1.99,49,Mostly Negative,,"['Indie', 'Horror', 'Short', 'Walking Simulator', 'Adventure', 'Choose Your Own Adventure', '3D', 'Cinematic', 'Minimalist', 'Atmospheric', 'Story Rich', 'Perma Death', 'Singleplayer', 'Simulation', 'Casual']",15.0,"['Casual', 'Indie', 'Simulation', 'GDNomaD']",4.0,Infernal Dream,2019,11.225262197902417,other,5,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HotFloor,https://store.steampowered.com/app/865190/HotFloor/?snr=1_7_7_7000_150_335,2018-05-30 00:00:00,1,0.99,34,Mostly Positive,,"['Action', 'Parkour', 'Indie']",3.0,"['Action', 'David Mulder']",2.0,SA Industry,2018,11.225262197902417,other,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mountain Troll,https://store.steampowered.com/app/778590/Mountain_Troll/?snr=1_7_7_7000_150_335,2018-01-22 00:00:00,0,1.99,102,Mixed,,"['Casual', 'Indie', 'Adventure', 'Simulation']",4.0,"['Adventure', 'Casual', 'Indie', 'Simulation']",4.0,IndieLip,2018,11.225262197902417,other,6,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CatDog Puzzle,https://store.steampowered.com/app/1241780/CatDog_Puzzle/?snr=1_7_7_7000_150_335,2020-02-24 00:00:00,0,0.99,7,2 user reviews,,"['Casual', 'Indie', 'Action', 'Relaxing', 'Beautiful']",5.0,"['Action', 'Casual', 'Indie']",3.0,Game for people	,2020,11.225262197902417,other,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Human Origin,https://store.steampowered.com/app/1274430/Human_Origin/?snr=1_7_7_7000_150_335,2020-06-10 00:00:00,1,0.99,21,Positive,,"['Casual', 'Adventure', 'Indie', 'Thriller', 'Physics', 'Visual Novel', 'Drama', 'Psychological Horror', 'Mystery', 'Dark', 'Funny', 'Rhythm', 'Music', 'Replay Value', 'Sci-fi', 'Minigames', 'Singleplayer', 'CRPG', '2D Platformer', 'Simulation']",20.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",5.0,AmyBeryl,2020,11.225262197902417,other,8,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Press F to pay respects,https://store.steampowered.com/app/1033880/Press_F_to_pay_respects/?snr=1_7_7_7000_150_335,2019-02-28 00:00:00,0,0.99,186,Very Positive,,"['Indie', 'Casual', 'Action', 'Memes', 'Clicker']",5.0,"['Action', 'Casual', 'Indie']",3.0,Game for people,2019,11.225262197902417,other,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Legends of the Universe - Cosmic Bounty,https://store.steampowered.com/app/698040/Legends_of_the_Universe__Cosmic_Bounty/?snr=1_7_7_7000_150_335,2018-01-16 00:00:00,1,1.99,21,Mostly Positive,7.0,"['Action', 'Indie', 'Metroidvania', 'Platformer', 'Exploration', '2D', 'Singleplayer']",7.0,"['Action', 'Indie', 'LunarCore Games']",3.0,LunarCore Games,2018,7.0,other,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sos i pie sos 2 kycb edition,https://store.steampowered.com/app/1072270/Sos_i_pie_sos_2_kycb_edition/?snr=1_7_7_7000_150_335,2019-05-09 00:00:00,0,0.99,33,Positive,,"['Action', 'Indie', 'Casual']",3.0,"['Action', 'Casual', 'Indie', 'Easy game']",4.0, Game for people	,2019,11.225262197902417,other,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Seems good archery game,https://store.steampowered.com/app/932940/Seems_good_archery_game/?snr=1_7_7_7000_150_335,2018-09-13 00:00:00,0,0.99,72,Mixed,,"['Indie', 'Casual', 'Simulation']",3.0,"['Casual', 'Indie', 'Simulation']",3.0,Game for people,2018,11.225262197902417,other,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aMAZE St.Patrick,https://store.steampowered.com/app/1017350/aMAZE_StPatrick/?snr=1_7_7_7000_150_335,2019-02-01 00:00:00,1,0.99,32,Positive,,"['Indie', 'Casual', 'Relaxing', 'Puzzle', '2D', 'Difficult', 'Singleplayer', 'Short', 'Stylized', 'Colorful', 'Abstract', 'Cute', 'Family Friendly', 'Replay Value', 'Atmospheric', 'Old School', 'Retro', 'Classic', 'Fast-Paced', 'Side Scroller']",20.0,"['Casual', 'Indie', 'Blender Games']",3.0,Blender Games,2019,11.225262197902417,other,8,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Distant Space 2,https://store.steampowered.com/app/729460/Distant_Space_2/?snr=1_7_7_7000_150_335,2017-11-02 00:00:00,1,0.99,95,Mostly Positive,,"['Action', 'Indie', 'Adventure', 'Casual']",4.0,"['Action', 'Adventure', 'Casual', 'Indie']",4.0,PixelMouse,2017,11.225262197902417,other,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
REALITY,https://store.steampowered.com/app/1419670/REALITY/?snr=1_7_7_7000_150_335,2020-10-30 00:00:00,1,0.99,9,8 user reviews,,"['Adventure', 'Psychedelic', 'Action RPG', 'Action-Adventure', 'Abstract', 'Indie', 'Singleplayer', 'Mystery', 'CRPG', 'Tactical RPG', 'Action', '2D', 'Cartoon', 'Comedy', 'Memes', 'RPGMaker', 'Female Protagonist', 'Turn-Based Combat', 'Pixel Graphics', 'RPG']",20.0,"['Action', 'Indie']",2.0,LunaRolexLer,2020,11.225262197902417,other,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Oh, you touch my balls ( ͡° ͜ʖ ͡°)",https://store.steampowered.com/app/922140/Oh_you_touch_my_balls/?snr=1_7_7_7000_150_335,2018-10-10 00:00:00,0,0.99,95,Mostly Positive,,"['Casual', 'Indie', 'Sexual Content']",3.0,"['Casual', 'Indie']",2.0,Game for people,2018,11.225262197902417,other,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ViveSpray 2,https://store.steampowered.com/app/614830/ViveSpray_2/?snr=1_7_7_7000_150_335,2017-12-27 00:00:00,0,8.99,32,Mostly Positive,,"['Indie', 'Casual', 'Simulation', 'VR']",4.0,[],0.0,ciwolsey,2017,11.225262197902417,other,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Blonde Driver,https://store.steampowered.com/app/828960/Blonde_Driver/?snr=1_7_7_7000_150_335,2018-04-10 00:00:00,0,0.99,189,Mixed,,"['Action', 'Racing', 'Sports', 'Indie']",4.0,"['Action', 'Indie', 'Racing', 'Sports']",4.0,Game for people,2018,11.225262197902417,other,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lines Infinite,https://store.steampowered.com/app/733050/Lines_Infinite/?snr=1_7_7_7000_150_335,2017-11-24 00:00:00,0,0.99,340,Very Positive,27.0,"['Casual', 'Indie', 'Strategy', 'Puzzle', 'Minimalist', 'Relaxing', 'Abstract']",7.0,"['Casual', 'Indie', 'Strategy', 'Konstructors']",4.0,Hook Games,2017,27.0,other,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Blood Island,https://store.steampowered.com/app/1009810/Blood_Island/?snr=1_7_7_7000_150_335,2019-01-23 00:00:00,0,0.99,10,2 user reviews,,"['Casual', 'Action', 'Adventure']",3.0,"['Action', 'Adventure', 'Casual']",3.0,Garage Games,2019,11.225262197902417,other,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Machine Hunt,https://store.steampowered.com/app/546930/Machine_Hunt/?snr=1_7_7_7000_150_335,2017-05-15 00:00:00,0,2.99,488,Mixed,,"['Action', 'Indie', 'FPS', 'Shooter', 'Early Access']",5.0,"['Action', 'Indie']",2.0,ANPA.US,2017,11.225262197902417,other,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sky Jump,https://store.steampowered.com/app/710780/Sky_Jump/?snr=1_7_7_7000_150_335,2017-09-23 00:00:00,0,0.99,195,Mostly Positive,,"['Action', 'Indie', 'Casual']",3.0,"['Action', 'Casual', 'Indie']",3.0,Game for people,2017,11.225262197902417,other,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dinosaur Bone Digging,https://store.steampowered.com/app/1058980/Dinosaur_Bone_Digging/?snr=1_7_7_7000_150_335,2019-04-25 00:00:00,1,1.99,21,Mixed,,"['Casual', 'Indie', 'Adventure', 'Simulation', 'Singleplayer', 'Minigames', 'Sports', 'Dinosaurs', 'Family Friendly']",9.0,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",5.0,Horse Games,2019,11.225262197902417,other,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
