,title,num_reviews,release_date,orig_price,been_sale,review_rating,rating_val,num_languages,tags,num_tags,genres,num_genres,publisher,year_released,languages_filled,top_pubs,BANDAI NAMCO Entertainment,Bethesda Softworks,Devolver Digital,Disney,Electronic Arts,Kagura Games,Nightdive Studios,Paradox Interactive,SEGA,Square Enix,THQ Nordic,Ubisoft,Xbox Game Studios,other,Singleplayer_tag,Indie_tag,Action_tag,Adventure_tag,Multiplayer_tag,Strategy_tag,RPG_tag,Casual_tag,Simulation_tag,Atmospheric_tag,Horror_tag,2D_tag,Soundtrack_tag,Great_tag,Story_tag,Rich_tag,World_tag,Shooter_tag,Puzzle_tag,TurnBased_tag,Open_tag,FirstPerson_tag,Survival_tag,Funny_tag,Coop_tag,Fantasy_tag,Early_tag,Access_tag,Platformer_tag,Local_tag,Singleplayer_genre,Indie_genre,Action_genre,Adventure_genre,Multiplayer_genre,Strategy_genre,RPG_genre,Casual_genre,Simulation_genre,Atmospheric_genre,Horror_genre,2D_genre,Soundtrack_genre,Great_genre,Story_genre,Rich_genre,World_genre,Shooter_genre,Puzzle_genre,TurnBased_genre,Open_genre,FirstPerson_genre,Survival_genre,Funny_genre,Coop_genre,Fantasy_genre,Early_genre,Access_genre,Platformer_genre,Local_genre
1929,Killing Floor,61381,2009-05-14,19.99,0,Overwhelmingly Positive,9.0,8.0,"['FPS', 'Zombies', 'Co-op', 'Survival', 'Horror', 'Action', 'Multiplayer', 'Online Co-Op', 'Gore', 'Shooter', 'Team-Based', 'First-Person', 'Survival Horror', 'Moddable', 'Great Soundtrack', 'Class-Based', 'Singleplayer', 'Difficult', 'Comedy', 'Adventure']",20.0,"['Action', 'Tripwire Interactive']",2.0,Tripwire Interactive,2009,8.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,Rez Infinite,829,2017-08-09,24.99,0,Very Positive,8.0,8.0,"['Action', 'Indie', 'Casual', 'Great Soundtrack', 'On-Rails Shooter', 'Music', 'Rhythm', 'VR', 'Psychedelic', 'Sci-fi', 'Classic', 'Cult Classic']",12.0,[],0.0,Enhance,2017,8.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,Door Kickers,8485,2014-10-20,19.99,0,Very Positive,8.0,8.0,"['Tactical', 'Strategy', 'Top-Down', 'Simulation', 'Action', 'Indie', 'Singleplayer', '2D', 'Real-Time with Pause', 'Replay Value', 'RTS', 'Co-op', 'Real Time Tactics', 'Top-Down Shooter', 'Moddable', 'Shooter', 'Level Editor', 'Puzzle', 'Difficult', 'Multiplayer']",20.0,"['Action', 'Indie', 'Simulation', 'Strategy', 'KillHouse Games']",5.0,KillHouse Games,2014,8.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,Gloria Victis: Medieval MMORPG,6127,2016-06-09,19.99,0,Mostly Positive,7.0,8.0,"['Massively Multiplayer', 'Medieval', 'RPG', 'Open World', 'Open World Survival Craft', 'Character Customization', 'PvP', 'MMORPG', 'Indie', 'Crafting', 'Simulation', 'Swordplay', 'Adventure', 'Action', 'Historical', 'Fighting', 'Early Access', 'Third Person', 'Multiplayer', 'Realistic']",20.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access', 'Black Eye Games']",8.0,Black Eye Games,2016,8.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1933,Passpartout: The Starving Artist,3988,2017-06-06,9.99,0,Very Positive,8.0,13.0,"['Casual', 'Indie', 'Simulation', 'Singleplayer', 'Relaxing', 'Hand-drawn', 'Funny', 'Cartoon', 'Colorful', 'Family Friendly', 'Design & Illustration', 'Multiplayer', 'Great Soundtrack', 'Action', 'Strategy', 'Cute', 'Cartoony', 'Memes']",18.0,"['Casual', 'Indie', 'Simulation', 'Flamebait Games']",4.0,Gamera G,2017,13.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,Outlaws + A Handful of Missions,311,2018-11-16,5.99,0,Very Positive,8.0,,"['Action', 'Western', 'FPS', 'First-Person', 'Shooter', 'Classic', 'Singleplayer', 'Retro', 'Great Soundtrack', 'Soundtrack']",10.0,"['Action', 'LucasArts']",2.0,Disney,2018,10.0,Disney,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,Devilated,20,2021-01-29,24.99,0,Positive,6.0,,"['Gore', 'Violent', 'Action', 'Indie', 'Adventure', 'RPG', 'Casual', 'Early Access', 'FPS', 'Inventory Management', 'First-Person', 'Atmospheric', 'Dark', 'Singleplayer', 'Survival']",15.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",6.0,Trunks,2021,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1936,Worms Clan Wars,2721,2013-08-15,24.99,0,Mostly Positive,7.0,7.0,"['Strategy', 'Multiplayer', 'Turn-Based', 'Funny', 'Local Co-Op', 'Comedy', '2D', 'Action', 'Singleplayer', '2.5D', 'Local Multiplayer', 'Turn-Based Strategy']",12.0,"['Strategy', 'Team17 Digital Ltd']",2.0,Team17 Digital Ltd,2013,7.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,The Talos Principle VR,616,2017-10-17,39.99,0,Very Positive,8.0,13.0,"['Adventure', 'VR', 'Action', 'Puzzle', 'Indie', 'First-Person', 'Philosophical']",7.0,[],0.0,Croteam Publishing,2017,13.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,Shift 2 Unleashed,2270,2011-03-29,19.99,0,Mixed,5.0,7.0,"['Racing', 'Automobile Sim', 'Simulation', 'Driving', 'Multiplayer', 'Realistic', 'Singleplayer']",7.0,"['Racing', 'Slightly Mad Studios']",2.0,Electronic Arts,2011,7.0,Electronic Arts,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,Nancy Drew®: Midnight in Salem,765,2019-12-03,21.99,0,Mixed,5.0,,"['Adventure', 'Detective', 'Mystery', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Story Rich', 'Family Friendly', 'Exploration', 'Hidden Object', 'Based On A Novel', 'Retro', 'Atmospheric', 'Classic', 'Drama', 'Singleplayer']",16.0,"['Adventure', 'HeR Interactive, Inc.']",2.0,"HeR Interactive, Inc.",2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,Battle Realms: Zen Edition,1472,2019-12-03,9.99,0,Very Positive,8.0,,"['Strategy', 'Action', 'Early Access', 'RTS', 'Classic', 'Fantasy', 'Fast-Paced', 'Multiplayer']",8.0,"['Action', 'Strategy', 'Early Access', 'Ed Del Castillo']",4.0,Ed Del Castillo,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1941,Conan Unconquered,1503,2019-05-29,19.99,0,Mostly Positive,7.0,12.0,"['Strategy', 'RTS', 'City Builder', 'Simulation', 'Co-op', 'Multiplayer', 'Singleplayer', 'Management', 'Destruction', 'Indie', 'Tower Defense', 'Online Co-Op', 'Base Building', 'Building', 'Magic', 'Exploration', 'Survival']",17.0,"['Strategy', 'Petroglyph']",2.0,Funcom,2019,12.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,Battlefleet Gothic: Armada,5108,2016-04-21,19.99,0,Mixed,5.0,6.0,"['Strategy', 'Warhammer 40K', 'Space', 'RTS', 'Sci-fi', 'Multiplayer', 'Games Workshop', 'Singleplayer', 'Tactical', 'Real Time Tactics', 'Gothic', 'Action', 'Fantasy', 'Co-op', 'War', 'Great Soundtrack', 'Survival']",17.0,"['Strategy', 'Tindalos Interactive', 'Focus Home Interactive']",3.0,Focus Home Interactive,2016,6.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,Myst V: End of Ages,144,2012-03-16,9.99,0,Mixed,5.0,8.0,"['Adventure', 'Point & Click', 'Casual', 'Puzzle', 'Exploration', 'First-Person', 'Atmospheric', 'Story Rich', 'Classic', 'Mystery']",10.0,"['Adventure', 'Casual']",2.0,Cyan Worlds Inc,2012,8.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,Planet Stronghold 2,34,2020-03-31,24.99,0,Positive,6.0,,"['JRPG', 'Choose Your Own Adventure', 'Dating Sim', 'Visual Novel', 'Interactive Fiction', 'Party-Based RPG', 'Female Protagonist', 'RPG', '2D', 'Cute', 'LGBTQ+', 'Romance', 'Otome', 'Story Rich', 'Choices Matter', 'Turn-Based Combat', 'Multiple Endings', 'Anime', 'Sci-fi', 'Space']",20.0,"['Indie', 'RPG']",2.0,Winter Wolves,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,One Hour One Life,2522,2018-11-08,19.99,0,Mostly Positive,7.0,,"['Indie', 'Survival', 'Simulation', 'Massively Multiplayer', 'Open World Survival Craft', 'Crafting', 'Multiplayer', '2D', 'Open World', 'Early Access', 'Funny', 'Nudity', 'Sandbox', 'Casual', 'PvP', 'Cute', 'Online Co-Op', 'Exploration']",18.0,"['Indie', 'Massively Multiplayer', 'Simulation']",3.0,Jason Rohrer,2018,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,Best Friend Forever,103,2020-08-27,19.99,0,Mostly Positive,7.0,,"['Dating Sim', 'Visual Novel', 'Romance', 'Management', 'Strategy', 'LGBTQ+', '2D', 'Cute', 'Funny', 'Dog', 'Story Rich', 'Choices Matter', 'Conversation', 'Multiple Endings', 'Simulation', 'Colorful', 'Indie', 'Comedy', 'Atmospheric', 'Illuminati']",20.0,"['Indie', 'Simulation', 'Strategy']",3.0,Alliance,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,Sep's Diner,4,2020-12-15,8.99,0,4 user reviews,0.0,,"['Simulation', 'Sandbox', 'Management', 'VR', 'Time Management', 'Comedy', 'Funny', 'Physics', 'Building', 'Inventory Management', 'Singleplayer', 'Cooking']",12.0,[],0.0,Scale-1 Portal,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,Poker Club,153,2020-11-20,24.99,1,Mixed,5.0,6.0,"['Simulation', 'Sports', 'Indie', 'Card Game', 'Tabletop', '3D', 'Cinematic', 'First-Person', 'Gambling', 'Realistic', 'Atmospheric', 'Casual', 'Strategy', 'PvP', 'Character Customization', 'Multiplayer', 'Singleplayer']",17.0,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",5.0,Ripstone,2020,6.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,Founders' Fortune,1310,2020-12-18,21.99,0,Very Positive,8.0,14.0,"['Colony Sim', 'Base Building', 'City Builder', 'Simulation', 'Strategy', 'Building', 'Indie', 'Survival', 'Sandbox', 'Management', 'Character Customization', 'Resource Management', 'Economy', 'Crafting', 'Medieval', 'Cartoony', 'Procedural Generation', 'Colorful', 'Family Friendly', 'Cute']",20.0,"['Indie', 'Simulation', 'Strategy']",3.0,Dionic,2020,14.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,Ruins Seeker,444,2020-05-29,19.99,0,Very Positive,8.0,,"['RPG', 'Indie', 'Sexual Content', 'Nudity', 'Anime', 'Female Protagonist', 'Mature', 'Adventure', 'JRPG', 'Action RPG', 'Action', 'Action Roguelike', 'RPGMaker', 'Memes', 'Hentai']",15.0,"['Indie', 'RPG', 'Nupuryu no sato']",3.0,Kagura Games,2020,10.0,Kagura Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,Reiko's Fragments,133,2019-10-28,9.99,0,Mostly Positive,7.0,,"['Action', 'Indie', 'VR', 'Horror', 'Asymmetric VR', 'Early Access', 'Survival Horror', 'Multiplayer', 'Local Multiplayer', 'Party', 'First-Person']",11.0,[],0.0,Pixel Canvas Studios,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Blacksmith of the Sand Kingdom,80,2021-01-06,19.99,1,Mostly Positive,7.0,,"['RPG', 'Adventure', 'Fantasy', 'Party-Based RPG', 'Management', 'Visual Novel', 'Crafting', 'Exploration', 'Turn-Based Tactics', 'Turn-Based Combat', 'Singleplayer', 'Collectathon', 'Pixel Graphics', '2D', 'Character Customization', 'Top-Down', 'Old School', 'Medieval', 'Story Rich', 'Magic']",20.0,"['Adventure', 'RPG', 'Simulation', 'Strategy']",4.0,KEMCO,2021,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Football Manager 2021 Touch,292,2020-11-30,29.99,1,Very Positive,8.0,17.0,"['Simulation', 'Sports', 'Management', 'Singleplayer', 'Football']",5.0,"['Simulation', 'Sports', 'Sports Interactive']",3.0,SEGA,2020,17.0,SEGA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,Cinderella Phenomenon: Evermore,60,2021-01-13,9.99,0,Very Positive,8.0,,"['Visual Novel', 'Romance', 'Casual', 'Fantasy', 'Dating Sim', 'Multiple Endings', 'Otome', 'Anime', '2D', 'Choices Matter', 'Indie', 'Story Rich', 'Text-Based', 'Singleplayer', 'Female Protagonist']",15.0,"['Casual', 'Indie']",2.0,Dicesuki,2021,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,Galimulator,286,2018-03-16,4.99,0,Very Positive,8.0,,"['Simulation', 'Sandbox', 'Strategy', 'God Game']",4.0,['Simulation'],1.0,Snoddasmannen,2018,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Car Trader Simulator,312,2020-11-04,9.99,1,Very Positive,8.0,10.0,"['Early Access', 'Simulation', 'Trading', 'Singleplayer', '2D', 'Indie', 'Management', 'Casual', 'Economy', 'Strategy', 'Funny', 'Relaxing', 'Family Friendly', 'Resource Management', 'Adventure', 'Capitalism', 'Realistic', 'Choices Matter', 'Inventory Management', 'Action']",20.0,"['Early Access', 'Live Motion Games', 'Live Motion Games', 'PlayWay S.A.']",4.0,PlayWay S.A.,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1957,Layers of Fear 2,1742,2019-05-28,19.99,0,Mostly Positive,7.0,9.0,"['Psychological Horror', 'Indie', 'Horror', 'Atmospheric', 'Dark', 'Story Rich', 'Walking Simulator', 'Adventure', 'Singleplayer', 'Psychological', 'Exploration', 'Casual', 'Puzzle', 'Surreal', 'Great Soundtrack', 'Mature', 'First-Person', 'Drama', 'Beautiful', 'Choices Matter']",20.0,"['Adventure', 'Casual', 'Indie', 'Bloober Team SA', 'Gun Media', 'NA Publishing']",6.0,NA Publishing,2019,9.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Pascal's Wager: Definitive Edition,652,2021-03-12,19.99,0,Mixed,5.0,11.0,"['Singleplayer', 'Souls-like', 'Dark Fantasy', 'Adventure', 'Story Rich', 'RPG', 'Action RPG', 'Action', 'Difficult', 'Action-Adventure', '3D', 'Third Person', 'Atmospheric']",13.0,"['Action', 'Adventure', 'RPG']",3.0,Giant Global,2021,11.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Assassin’s Creed® Rogue,9809,2015-03-10,19.99,0,Very Positive,8.0,12.0,"['Open World', 'Assassin', 'Action', 'Parkour', 'Third Person', 'Stealth', 'Adventure', 'Historical', 'Singleplayer', 'Cinematic', 'Atmospheric', 'Pirates', 'Illuminati', 'Story Rich', 'Action-Adventure', 'Sandbox', 'Quick-Time Events', 'Puzzle', 'Simulation', 'Co-op']",20.0,"['Action', 'Adventure', 'Ubisoft Sofia', 'Ubisoft Kiev']",4.0,Ubisoft,2015,12.0,Ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,Jupiter Hell,389,2019-08-01,24.99,0,Very Positive,8.0,,"['Roguelike', 'Strategy', 'Indie', 'RPG', 'Turn-Based', 'Grid-Based Movement', 'Traditional Roguelike', 'Gore', 'Early Access', 'Violent', 'Sci-fi', 'Horror']",12.0,"['Indie', 'RPG', 'Strategy', 'Early Access', 'ChaosForge']",5.0,Hyperstrange,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1961,RollerCoaster Tycoon World™,5337,2016-11-16,14.99,0,Mostly Negative,3.0,9.0,"['Simulation', 'Building', 'Management', 'Strategy', 'Sandbox', 'Singleplayer', 'Multiplayer', 'Realistic', 'Early Access', 'Funny', 'Co-op', 'Open World', 'Psychological Horror', 'Casual', 'Action', 'Horror']",16.0,"['Simulation', 'Strategy', 'Nvizzio Creations']",3.0,RCTO Productions,2016,9.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Mini Metro,10596,2015-11-06,9.99,0,Overwhelmingly Positive,9.0,25.0,"['Strategy', 'Puzzle', 'Minimalist', 'Simulation', 'Indie', 'Trains', 'Singleplayer', 'Casual', 'Management', 'Relaxing', '2D', 'Transportation', 'Touch-Friendly', 'Building', 'Difficult', 'Mouse only', 'Great Soundtrack', 'Addictive', 'Replay Value', 'Top-Down']",20.0,"['Indie', 'Simulation', 'Strategy']",3.0,Dinosaur Polo Club,2015,25.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Slap City,2526,2020-09-17,19.99,0,Overwhelmingly Positive,9.0,,"['Indie', 'Action', 'Fighting', '2.5D', 'Multiplayer', '2D Fighter', 'Funny', 'Platformer', 'Early Access', 'Local Multiplayer', '4 Player Local', 'Great Soundtrack', 'Memes', 'Psychological Horror', 'Co-op', 'Sexual Content']",16.0,"['Action', 'Indie']",2.0,Ludosity,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,Treasure Hunter Claire,1645,2018-07-20,19.99,0,Very Positive,8.0,,"['Sexual Content', 'Nudity', 'RPG', 'RPGMaker', 'Anime', 'Adventure', 'Indie', 'Female Protagonist', 'Mature', 'JRPG', 'Hentai', 'Multiple Endings', 'Funny', 'NSFW', 'Memes']",15.0,"['Adventure', 'Indie', 'RPG', 'Acerola']",4.0,Kagura Games,2018,10.0,Kagura Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Turbo Dismount™,4695,2014-05-21,9.99,0,Very Positive,8.0,,"['Funny', 'Simulation', 'Physics', 'Destruction', 'Automobile Sim', 'Singleplayer', 'Action', 'Indie', 'Sandbox', 'Comedy', 'Driving', 'Casual', 'Great Soundtrack', 'Racing', 'First-Person', 'Adventure', 'Third Person', 'Family Friendly', 'Moddable', 'Strategy']",20.0,"['Action', 'Indie', 'Simulation']",3.0,Secret Exit Ltd.,2014,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
