,num_reviews,year_released,orig_price,been_sale,rating_val,num_tags,num_genres,languages_filled,Devolver Digital,Disney,Electronic Arts,Nightdive Studios,Paradox Interactive,SEGA,Square Enix,THQ Nordic,Ubisoft,other
4053,187,2016.0,11.99,0,7.0,7.0,4.0,12.0,0,0,0,0,0,0,0,0,0,1
4054,11009,2015.0,19.99,0,5.0,20.0,4.0,12.0,0,0,0,0,0,0,0,0,0,1
4055,854,2015.0,9.99,0,7.0,20.0,4.0,6.0,0,0,0,0,0,0,0,0,0,1
4056,131,2016.0,19.99,0,5.0,8.0,0.0,7.0,0,0,0,0,0,0,0,0,1,0
4057,2599,2013.0,9.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4058,1664,2015.0,19.99,0,9.0,20.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1
4059,1435,2014.0,9.99,1,7.0,8.0,3.0,20.0,0,0,0,0,0,0,0,0,0,1
4060,148,2017.0,19.99,0,5.0,16.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4061,2257,2014.0,19.99,0,5.0,15.0,3.0,6.0,0,0,0,0,0,0,0,0,0,1
4062,6,2012.0,0.99,0,0.0,11.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4063,2,2012.0,0.99,0,0.0,7.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4064,21,2021.0,24.99,0,6.0,14.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4065,21,2021.0,9.99,0,6.0,15.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4066,5,2010.0,0.99,0,0.0,3.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4067,11,2011.0,0.99,0,0.0,7.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4068,4,2010.0,0.99,0,0.0,3.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4069,154,2019.0,19.99,0,8.0,5.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4070,6,2010.0,0.99,0,0.0,3.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4071,239,2020.0,9.99,0,7.0,12.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4072,6,2010.0,0.99,0,0.0,5.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4073,2611,2009.0,9.99,0,8.0,15.0,3.0,6.0,0,0,0,0,0,0,0,0,0,1
4074,1948,2019.0,19.99,0,5.0,11.0,1.0,12.0,0,0,0,0,0,0,0,0,1,0
4075,7,2011.0,0.99,0,0.0,4.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4076,484,2020.0,19.99,0,8.0,14.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4077,3,2011.0,0.99,0,0.0,6.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4078,248,2017.0,9.99,0,8.0,9.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4079,522,2017.0,0.99,0,8.0,6.0,3.0,27.0,0,0,0,0,0,0,0,0,0,1
4080,81,2018.0,19.99,0,8.0,3.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4081,15652,2014.0,4.99,0,9.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4082,500,2017.0,9.99,0,8.0,11.0,2.0,8.0,0,0,0,0,0,0,0,0,0,1
4083,103,2020.0,19.99,0,5.0,20.0,5.0,6.0,0,0,0,0,0,0,0,0,0,1
4084,1828,2008.0,9.99,0,8.0,20.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4085,113,2014.0,19.99,0,6.0,2.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4086,2,2010.0,0.99,0,0.0,5.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4087,6,2010.0,0.99,0,0.0,4.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4088,7,2011.0,0.99,0,0.0,4.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4089,860,2016.0,19.99,0,8.0,9.0,1.0,6.0,0,0,0,0,0,0,0,0,0,1
4090,7,2010.0,0.99,0,0.0,3.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4091,1789,2015.0,9.99,0,5.0,20.0,4.0,9.0,0,0,0,0,0,0,0,0,0,1
4092,5,2010.0,0.99,0,0.0,2.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4093,32,2020.0,19.99,0,6.0,20.0,2.0,11.0,0,0,0,0,0,0,0,0,0,1
4094,5,2012.0,0.99,0,0.0,5.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4095,8,2010.0,0.99,0,0.0,2.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4096,284,2016.0,9.99,0,8.0,18.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4097,2,2012.0,0.99,0,0.0,2.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4098,3,2010.0,0.99,0,0.0,2.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4099,6,2010.0,0.99,0,0.0,4.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4100,4,2010.0,0.99,0,0.0,2.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4101,8,2010.0,0.99,0,0.0,3.0,2.0,10.0,0,0,0,0,0,1,0,0,0,0
4102,5,2010.0,0.99,0,0.0,1.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4103,18,2020.0,9.99,0,7.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4104,6,2010.0,0.99,0,0.0,2.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4105,201,2020.0,19.99,0,8.0,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4106,4,2021.0,0.99,1,0.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4107,6,2012.0,0.99,0,0.0,4.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0
4108,4,2010.0,0.99,0,0.0,2.0,2.0,10.0,0,0,0,0,0,1,0,0,0,0
4109,100,2020.0,19.99,0,8.0,6.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4110,12,2020.0,9.99,0,6.0,10.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4111,716,2013.0,19.99,0,5.0,5.0,1.0,8.0,0,0,0,0,0,0,0,1,0,0
4112,1308,2016.0,4.99,0,9.0,12.0,3.0,10.0,0,0,0,0,0,0,0,0,0,0
4113,137,2015.0,19.99,0,7.0,4.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4114,125,2019.0,9.99,0,5.0,10.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4115,1067,2014.0,29.99,0,5.0,9.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4116,1175,2014.0,4.99,0,5.0,8.0,1.0,9.0,0,0,0,0,0,0,0,0,0,1
4117,803,2016.0,19.99,0,5.0,10.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4119,451,2010.0,9.99,0,8.0,18.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4120,2419,2016.0,19.99,0,7.0,20.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4121,453,2016.0,9.99,0,7.0,19.0,4.0,7.0,0,0,0,0,0,0,0,0,0,1
4122,390,2017.0,19.99,0,8.0,8.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4123,38,2020.0,1.99,0,6.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4124,920,2019.0,19.99,0,5.0,20.0,3.0,8.0,0,0,0,0,0,0,0,0,0,1
4125,28,2011.0,9.99,0,6.0,6.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4126,5488,2013.0,19.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,0
4127,66,2016.0,19.99,0,8.0,4.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4128,945,2019.0,9.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4129,9880,2015.0,19.99,0,8.0,20.0,3.0,12.0,0,0,0,0,0,0,0,0,0,1
4130,20,2017.0,2.99,0,0.0,2.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4131,650,2020.0,17.99,0,8.0,20.0,6.0,8.0,0,0,0,0,0,0,0,0,0,1
4132,565,2019.0,19.99,0,8.0,11.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4133,31,2015.0,19.99,0,7.0,3.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4134,2488,2019.0,19.99,0,8.0,13.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4135,320,2010.0,19.99,0,5.0,5.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4136,164,2020.0,19.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4137,1982,2014.0,19.99,0,5.0,20.0,1.0,10.0,0,0,0,0,0,0,0,0,1,0
4138,53,2020.0,19.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4139,1005,2015.0,19.99,0,9.0,12.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4140,40,2019.0,0.99,0,6.0,16.0,4.0,29.0,0,0,0,0,0,0,0,0,0,1
4141,359,2014.0,19.99,0,8.0,14.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4142,30,2020.0,17.99,0,7.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4143,70,2016.0,19.99,0,6.0,15.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4144,459,2014.0,19.99,0,7.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4145,64,2017.0,19.99,0,7.0,6.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4146,1406,2015.0,19.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4147,128,2016.0,9.99,0,5.0,6.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4148,1871,2014.0,5.99,0,9.0,14.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4149,610,2016.0,19.99,0,7.0,9.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4150,15,2021.0,24.99,0,6.0,11.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4151,824,2015.0,9.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4152,506,2018.0,19.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4153,301,2021.0,5.99,0,8.0,19.0,5.0,9.0,0,0,0,0,0,0,0,0,0,1
4154,254,2019.0,19.99,0,5.0,6.0,4.0,11.0,0,0,0,0,0,0,0,1,0,0
4155,7,2020.0,13.99,0,0.0,13.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4156,732,2016.0,19.99,0,8.0,12.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4157,25,2021.0,19.99,0,6.0,6.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4158,38,2019.0,19.99,0,7.0,20.0,8.0,10.0,0,0,0,0,0,0,0,0,0,1
4159,30,2020.0,19.99,0,6.0,8.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4160,113,2016.0,9.99,0,7.0,4.0,4.0,7.0,0,0,0,0,0,0,0,0,0,1
4161,1172,2007.0,4.99,0,8.0,20.0,1.0,6.0,0,0,0,0,0,0,0,0,0,1
4162,15,2016.0,19.99,0,0.0,7.0,7.0,10.0,0,0,0,0,0,0,0,0,0,1
4163,246,2017.0,9.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4164,23,2020.0,14.99,0,0.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4165,87,2021.0,19.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4166,65,2017.0,9.99,0,8.0,10.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4167,27,2014.0,19.99,0,6.0,6.0,1.0,11.0,0,1,0,0,0,0,0,0,0,0
4168,58,2016.0,5.99,0,8.0,7.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4169,490,2020.0,2.99,0,7.0,19.0,4.0,15.0,0,0,0,0,0,0,0,0,0,1
4170,89,2019.0,0.99,1,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4171,436,2016.0,19.99,0,8.0,9.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4172,8,2009.0,19.99,0,0.0,4.0,2.0,9.0,0,0,0,0,0,0,0,0,0,1
4173,29,2020.0,15.99,0,5.0,8.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4174,114,2017.0,9.99,0,5.0,11.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4175,172,2017.0,18.99,0,8.0,12.0,0.0,6.0,0,0,0,0,0,0,0,0,0,1
4176,308,2008.0,9.99,0,7.0,8.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4177,146,2018.0,19.99,0,5.0,6.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4178,19,2021.0,8.99,0,6.0,8.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4179,6957,2010.0,9.99,0,9.0,20.0,4.0,6.0,0,0,0,0,0,0,0,0,0,1
4180,209,2018.0,8.99,0,3.0,9.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4181,1527,2011.0,9.99,0,8.0,19.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4182,119,2020.0,4.99,0,8.0,5.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4183,2,2021.0,0.99,1,0.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4184,83,2018.0,11.99,1,5.0,20.0,0.0,9.0,0,0,0,0,0,0,0,0,0,1
4185,1,2020.0,9.99,0,0.0,13.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4186,6359,2011.0,9.99,0,9.0,20.0,3.0,9.0,0,0,0,0,0,0,0,0,0,1
4187,96,2018.0,7.99,0,7.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4188,790,2016.0,19.99,0,8.0,11.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4189,21,2019.0,19.99,0,6.0,9.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4190,28,2021.0,14.99,0,5.0,20.0,3.0,13.0,0,0,0,0,0,0,0,0,0,1
4191,468,2017.0,5.99,0,8.0,15.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4192,515,2019.0,16.99,0,5.0,14.0,4.0,18.0,0,0,0,0,0,0,0,0,0,1
4193,567,2019.0,15.99,0,8.0,20.0,5.0,8.0,0,0,0,0,0,0,0,0,0,1
4194,41,2018.0,14.99,1,7.0,16.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4195,2471,2016.0,1.99,0,8.0,14.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4196,642,2016.0,9.99,0,8.0,16.0,3.0,9.0,0,0,0,0,0,0,0,0,0,1
4197,32,2020.0,4.99,1,7.0,15.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4198,39,2020.0,19.99,0,6.0,8.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4199,366,2019.0,19.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4200,95,2018.0,14.99,0,7.0,6.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4201,1327,2018.0,14.99,0,9.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4202,299,2015.0,9.99,0,7.0,20.0,4.0,11.0,0,0,0,0,0,0,0,0,0,1
4203,825,2014.0,5.99,0,8.0,20.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0
4204,24,2021.0,7.99,0,6.0,12.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4205,23,2018.0,0.99,0,5.0,12.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4206,869,2011.0,7.99,0,5.0,13.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1
4207,106,2017.0,0.99,0,5.0,10.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4208,1,2010.0,19.99,0,0.0,4.0,3.0,9.0,0,0,0,0,0,0,0,0,0,1
4209,21,2017.0,19.99,0,7.0,16.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4210,14,2020.0,6.99,1,6.0,20.0,2.0,7.0,0,0,0,0,0,0,0,0,0,1
4211,118,2020.0,3.99,0,8.0,16.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
4212,174,2016.0,0.99,1,8.0,6.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4213,32,2018.0,8.99,0,5.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4214,78,2020.0,14.99,0,7.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4215,241,2016.0,14.99,0,8.0,16.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4216,1398,2016.0,9.99,0,9.0,20.0,4.0,12.0,0,0,0,0,0,0,0,0,0,1
4217,124,2019.0,4.99,0,8.0,4.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4218,1268,2016.0,14.99,0,7.0,12.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4219,96,2017.0,14.99,0,5.0,7.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4220,13,2019.0,14.99,0,6.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4221,514,2016.0,7.99,0,8.0,12.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4222,270,2019.0,14.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4223,7699,2014.0,2.99,0,9.0,20.0,2.0,12.0,0,0,0,0,0,0,0,0,0,1
4224,316,2020.0,15.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4225,852,2018.0,14.99,0,9.0,13.0,3.0,13.0,0,0,0,0,0,0,0,0,0,1
4226,7,2020.0,29.99,0,0.0,9.0,1.0,6.0,0,0,0,0,0,0,0,0,0,1
4227,1737,2015.0,14.99,0,8.0,20.0,4.0,12.0,0,0,0,0,0,0,0,0,0,1
4228,4,2020.0,29.99,0,0.0,11.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1
4229,24,2020.0,14.99,0,7.0,6.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4230,213,2011.0,14.99,0,7.0,8.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4231,1,2019.0,14.99,0,0.0,5.0,3.0,6.0,0,0,0,0,0,0,0,0,0,1
4232,65,2021.0,14.99,0,6.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4233,435,2015.0,14.99,0,7.0,8.0,1.0,10.0,0,0,0,0,0,0,0,1,0,0
4234,365,2015.0,14.99,0,8.0,9.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0
4235,24,2020.0,14.99,0,6.0,20.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
4236,304,2018.0,14.99,0,8.0,14.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4237,8,2021.0,14.99,0,0.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4238,139,2018.0,14.99,0,8.0,10.0,3.0,9.0,0,0,0,0,0,0,0,0,0,1
4239,24,2021.0,7.99,0,6.0,12.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4240,29,2020.0,16.99,0,6.0,18.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4241,552,2016.0,14.99,0,7.0,14.0,2.0,10.0,0,0,0,0,0,0,1,0,0,0
4242,93,2020.0,14.99,0,8.0,18.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4243,930,2010.0,4.99,0,7.0,9.0,1.0,10.0,0,0,0,0,0,0,0,0,1,0
4244,243,2018.0,14.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4245,90,2019.0,14.99,0,8.0,12.0,3.0,9.0,0,0,0,0,0,0,0,0,0,1
4246,21,2021.0,14.99,0,7.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4247,226,2019.0,14.99,1,8.0,7.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4248,1717,2009.0,14.99,0,8.0,20.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0
4249,669,2018.0,14.99,0,8.0,5.0,2.0,8.0,0,0,0,0,0,0,0,0,0,1
4250,21,2021.0,14.99,0,6.0,17.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4251,15,2016.0,3.99,0,6.0,2.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4252,1287,2016.0,14.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4253,23,2021.0,14.99,0,5.0,13.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4254,3684,2015.0,19.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4255,68,2018.0,14.99,0,8.0,20.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1
4256,3002,2015.0,14.99,0,8.0,16.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4257,81,2019.0,14.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4258,73,2020.0,14.99,0,7.0,20.0,2.0,8.0,0,0,0,0,0,0,0,0,0,1
4259,1782,2017.0,15.99,0,7.0,12.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1
4260,2442,2013.0,14.99,0,8.0,16.0,2.0,6.0,0,0,0,0,0,1,0,0,0,0
4261,97,2019.0,14.99,0,7.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4262,410,2013.0,19.99,0,5.0,3.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0
4263,2275,2014.0,14.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4264,5,2021.0,9.99,1,0.0,20.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4265,4,2021.0,14.99,0,0.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4266,2828,2014.0,14.99,0,5.0,20.0,7.0,9.0,0,0,0,0,0,0,0,0,0,1
4267,2943,2013.0,14.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4268,7,2019.0,4.99,0,0.0,4.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4269,560,2016.0,15.99,0,8.0,4.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4270,132,2017.0,1.99,0,8.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4271,604,2020.0,14.99,0,8.0,20.0,7.0,14.0,0,0,0,0,0,0,0,0,0,1
4272,80,2020.0,14.99,0,8.0,20.0,5.0,26.0,0,0,0,0,0,0,0,0,0,1
4273,219,2017.0,14.99,0,7.0,19.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4274,22,2019.0,4.99,0,6.0,11.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4275,375,2009.0,4.99,0,8.0,5.0,3.0,10.0,0,0,0,0,0,0,0,1,0,0
4276,2341,2008.0,15.99,0,8.0,20.0,4.0,11.0,0,0,0,0,0,0,0,0,0,1
4277,1010,2015.0,14.99,0,5.0,20.0,4.0,9.0,0,0,0,0,0,0,0,0,0,1
4278,812,2018.0,14.99,0,8.0,16.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
4279,223,2020.0,2.99,0,8.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4280,3217,2015.0,14.99,0,8.0,20.0,3.0,9.0,0,0,0,0,0,0,0,0,0,1
4281,51,2020.0,13.99,0,6.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4282,31,2021.0,3.99,1,5.0,17.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4283,63,2020.0,14.99,0,8.0,6.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4284,80,2017.0,6.99,0,8.0,3.0,3.0,13.0,0,0,0,0,0,0,0,0,0,1
4285,137,2018.0,4.99,0,8.0,5.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4286,617,2016.0,7.99,0,8.0,15.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4287,66,2015.0,7.99,0,3.0,11.0,6.0,10.0,0,0,0,0,0,0,0,0,0,1
4288,126,2006.0,4.99,0,8.0,3.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4289,14,2019.0,14.99,0,5.0,8.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4290,686,2015.0,14.99,0,7.0,12.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4291,16,2017.0,14.99,1,6.0,3.0,3.0,6.0,0,0,0,0,0,0,0,0,0,1
4292,266,2018.0,14.99,0,8.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4293,12,2021.0,14.99,0,0.0,18.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4294,67,2017.0,14.99,1,7.0,6.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4295,752,2017.0,19.99,0,8.0,17.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
4296,186,2007.0,7.99,0,8.0,3.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4297,58,2019.0,14.99,0,6.0,12.0,4.0,8.0,0,0,0,0,0,0,0,0,0,1
4298,4228,2016.0,14.99,0,8.0,13.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4299,4701,2013.0,14.99,0,8.0,20.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1
4300,6,2021.0,14.99,0,0.0,20.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4301,60,2020.0,14.99,0,7.0,20.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4302,218,2021.0,9.99,0,8.0,20.0,3.0,9.0,0,0,0,0,0,0,0,0,0,1
4303,232,2016.0,4.99,0,8.0,6.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4304,1899,2018.0,14.99,0,5.0,20.0,4.0,10.0,1,0,0,0,0,0,0,0,0,0
4305,40,2020.0,3.99,1,6.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4306,699,2016.0,9.99,0,8.0,13.0,4.0,10.0,0,0,0,0,0,0,0,0,0,1
4307,342,2017.0,0.99,0,8.0,6.0,2.0,27.0,0,0,0,0,0,0,0,0,0,1
4308,35,2017.0,14.99,0,5.0,1.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4309,4658,2016.0,14.99,0,7.0,20.0,2.0,9.0,0,0,0,0,0,0,0,0,0,1
4310,178,2017.0,14.99,0,5.0,12.0,2.0,8.0,0,0,0,0,0,0,0,0,0,1
4311,16,2018.0,6.99,0,7.0,1.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1
4312,189,2016.0,14.99,0,8.0,20.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4313,615,2016.0,3.99,0,8.0,4.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1
4314,13,2020.0,9.99,0,3.0,5.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1
4315,60,2014.0,14.99,0,7.0,4.0,3.0,11.0,0,0,0,0,0,0,0,0,0,1
4316,3153,2016.0,14.99,0,8.0,13.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1
4317,752,2019.0,14.99,0,8.0,14.0,4.0,8.0,0,0,0,0,0,0,0,0,0,1
4318,4,2021.0,9.99,0,0.0,20.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1
4319,57,2020.0,14.99,0,3.0,20.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1
